 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0","6850","1565", , , , , , , , , , , , , , , , 
 ,"2", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1","1570","1575", , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1","11207","12917", , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 , ,"673982","156210", , , , , , , , , , , , , , , , 
 ,"10", , , , , , , , , , , , , , , , , , 
 , ,"2", , , , , , , , , , , , , , , , , 
 , ,"2", , , , , , , , , , , , , , , , , 
 ,"11207", , , , , , , , , , , , , , , , , , 
 ,"11207", , , , , , , , , , , , , , , , , , 
 ,"160938", ,"685965", , , , , , , , , , , , , , , , 
 ,"2306194", ,"2838486", , , , , , , , , , , , , , , , 
 ,"2467132", ,"3524451", , , , , , , , , , , , , , , , 
 , ,"34", , , , , , , , , , , , , , , , , 
 , ,"5", , , , , , , , , , , , , , , , , 
 , ,"0", , , , , , , , , , , , , , , , , 
 ,"362814", ,"518302", , , , , , , , , , , , , , , , 
 ,"18324", , , , , , , , , , , , , , , , , , 
 ,"344490", ,"518302", , , , , , , , , , , , , , , , 
 ,"344490", ,"518302", , , , , , , , , , , , , , , , 
 , ,"5", , , , , , , , , , , , , , , , , 
 , ,"29", , , , , , , , , , , , , , , , , 
 , ,"34", , , , , , , , , , , , , , , , , 
 , ,"29", , , , , , , , , , , , , , , , , 
 , ,"5", , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"D4P0000[00100]","D4P0000[00200]","D4P0000[00300]", , , , , , , , , , , , , , , , 
 , ,"1498", , , , , , , , , , , , , , , , , 
 ,"1150","2364", , , , , , , , , , , , , , , , , 
 , ,"2140", , , , , , , , , , , , , , , , , 
 , ,"2502", , , , , , , , , , , , , , , , , 
 ,"1150", , , , , , , , , , , , , , , , , , 
 ,"0","2362","816", , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0","410","62", , , , , , , , , , , , , , , , 
 ,"0","22621","8189", , , , , , , , , , , , , , , , 
 ,"0","43667","5882", , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0","154801","35134", , , , , , , , , , , , , , , , 
 ,"0","3429","1491", , , , , , , , , , , , , , , , 
 ,"0","369","106", , , , , , , , , , , , , , , , 
 ,"0","3414","1620", , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0","96870","11618", , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0","495","171", , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0","1219","279", , , , , , , , , , , , , , , , 
 ,"2", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1","725","727", , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1","9150","10546", , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 , ,"339532","76641", , , , , , , , , , , , , , , , 
 ,"10", , , , , , , , , , , , , , , , , , 
 ,"9150", , , , , , , , , , , , , , , , , , 
 ,"9150", , , , , , , , , , , , , , , , , , 
 ,"76641", ,"340682", , , , , , , , , , , , , , , , 
 ,"1651258", ,"2061380", , , , , , , , , , , , , , , , 
 ,"1727899", ,"2402062", , , , , , , , , , , , , , , , 
 , ,"15", , , , , , , , , , , , , , , , , 
 , ,"1", , , , , , , , , , , , , , , , , 
 , ,"0", , , , , , , , , , , , , , , , , 
 ,"115194", ,"160138", , , , , , , , , , , , , , , , 
 ,"2074", , , , , , , , , , , , , , , , , , 
 ,"113120", ,"160138", , , , , , , , , , , , , , , , 
 ,"113120", ,"160138", , , , , , , , , , , , , , , , 
 , ,"1", , , , , , , , , , , , , , , , , 
 , ,"14", , , , , , , , , , , , , , , , , 
 , ,"15", , , , , , , , , , , , , , , , , 
 , ,"14", , , , , , , , , , , , , , , , , 
 , ,"1", , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
